from,to,album title,primary genre,secondary genre,year of publishing,first grammy category,second grammy category,grammy year,number of grammys per album,number of grammy nominations per album
cl,as,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,y2k,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,sul,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,dal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,digi,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,krh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,jq,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,tw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,abw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,mw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,tiz,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,mh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,roc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,mhe,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
cl,trnö,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,ayj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,lj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,yb,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,cc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,dj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,kmc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,as,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,y2k,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,sul,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,dal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,digi,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,krh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,jq,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,tw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,abw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,mw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,tiz,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,mh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,roc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,mhe,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,trnö,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
sza,cl,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,abw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,mw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,tiz,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,mh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,roc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,mhe,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,trnö,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,cl,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
tw,sza,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,ayj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,lj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,yb,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,cc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,dj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,kmc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,as,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,y2k,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,sul,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,dal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,digi,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,krh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,jq,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,tw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,abw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,mw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,tiz,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,mh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,roc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,mhe,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,trnö,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,cl,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
fal,sza,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,ayj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,lj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,yb,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,cc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,dj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,kmc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,as,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,y2k,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,sul,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,dal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,digi,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,krh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,jq,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,tw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,abw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,mw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,tiz,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,mh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,roc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,mhe,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,trnö,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,cl,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,sza,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,tw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
klt,fal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,ayj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,lj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,yb,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,cc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,dj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,kmc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,as,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,y2k,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,sul,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,dal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,digi,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,krh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,jq,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,abw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,mw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,tiz,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,mh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,roc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,mhe,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,trnö,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,cl,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,sza,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,tw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,fal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ref,klt,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,ayj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,lj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,yb,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,cc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,dj,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,kmc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,as,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,y2k,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,sul,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,dal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,digi,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,krh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,jq,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,tw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,abw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,mw,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,tiz,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,mh,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,roc,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,mhe,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,trnö,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,cl,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,sza,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,fal,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,klt,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
ev,ref,Planet Her (Deluxe),3,"5,6",2021,1,4,2022,0,2
agr,po,"thank, u next",3,,2019,4,1,2020,0,2
agr,hp,"thank, u next",3,,2019,4,1,2020,0,2
po,hp,"thank, u next",3,,2019,4,1,2020,0,2
tb,po,"thank, u next",3,,2019,4,1,2020,0,2
tb,hp,"thank, u next",3,,2019,4,1,2020,0,2
tb,agr,"thank, u next",3,,2019,4,1,2020,0,2
typ,po,"thank, u next",3,,2019,4,1,2020,0,2
typ,hp,"thank, u next",3,,2019,4,1,2020,0,2
typ,agr,"thank, u next",3,,2019,4,1,2020,0,2
typ,tb,"thank, u next",3,,2019,4,1,2020,0,2
vm,po,"thank, u next",3,,2019,4,1,2020,0,2
vm,hp,"thank, u next",3,,2019,4,1,2020,0,2
vm,agr,"thank, u next",3,,2019,4,1,2020,0,2
vm,tb,"thank, u next",3,,2019,4,1,2020,0,2
vm,typ,"thank, u next",3,,2019,4,1,2020,0,2
ca,po,"thank, u next",3,,2019,4,1,2020,0,2
ca,hp,"thank, u next",3,,2019,4,1,2020,0,2
ca,agr,"thank, u next",3,,2019,4,1,2020,0,2
ca,tb,"thank, u next",3,,2019,4,1,2020,0,2
ca,typ,"thank, u next",3,,2019,4,1,2020,0,2
ca,vm,"thank, u next",3,,2019,4,1,2020,0,2
mm,po,"thank, u next",3,,2019,4,1,2020,0,2
mm,hp,"thank, u next",3,,2019,4,1,2020,0,2
mm,agr,"thank, u next",3,,2019,4,1,2020,0,2
mm,tb,"thank, u next",3,,2019,4,1,2020,0,2
mm,typ,"thank, u next",3,,2019,4,1,2020,0,2
mm,vm,"thank, u next",3,,2019,4,1,2020,0,2
mm,ca,"thank, u next",3,,2019,4,1,2020,0,2
il,po,"thank, u next",3,,2019,4,1,2020,0,2
il,hp,"thank, u next",3,,2019,4,1,2020,0,2
il,agr,"thank, u next",3,,2019,4,1,2020,0,2
il,tb,"thank, u next",3,,2019,4,1,2020,0,2
il,typ,"thank, u next",3,,2019,4,1,2020,0,2
il,vm,"thank, u next",3,,2019,4,1,2020,0,2
il,ca,"thank, u next",3,,2019,4,1,2020,0,2
il,mm,"thank, u next",3,,2019,4,1,2020,0,2
bmb,po,"thank, u next",3,,2019,4,1,2020,0,2
bmb,hp,"thank, u next",3,,2019,4,1,2020,0,2
bmb,agr,"thank, u next",3,,2019,4,1,2020,0,2
bmb,tb,"thank, u next",3,,2019,4,1,2020,0,2
bmb,typ,"thank, u next",3,,2019,4,1,2020,0,2
bmb,vm,"thank, u next",3,,2019,4,1,2020,0,2
bmb,ca,"thank, u next",3,,2019,4,1,2020,0,2
bmb,mm,"thank, u next",3,,2019,4,1,2020,0,2
bmb,il,"thank, u next",3,,2019,4,1,2020,0,2
bcny,po,"thank, u next",3,,2019,4,1,2020,0,2
bcny,hp,"thank, u next",3,,2019,4,1,2020,0,2
bcny,agr,"thank, u next",3,,2019,4,1,2020,0,2
bcny,tb,"thank, u next",3,,2019,4,1,2020,0,2
bcny,typ,"thank, u next",3,,2019,4,1,2020,0,2
bcny,vm,"thank, u next",3,,2019,4,1,2020,0,2
bcny,ca,"thank, u next",3,,2019,4,1,2020,0,2
bcny,mm,"thank, u next",3,,2019,4,1,2020,0,2
bcny,il,"thank, u next",3,,2019,4,1,2020,0,2
bcny,bmb,"thank, u next",3,,2019,4,1,2020,0,2
das,po,"thank, u next",3,,2019,4,1,2020,0,2
das,hp,"thank, u next",3,,2019,4,1,2020,0,2
das,agr,"thank, u next",3,,2019,4,1,2020,0,2
das,tb,"thank, u next",3,,2019,4,1,2020,0,2
das,typ,"thank, u next",3,,2019,4,1,2020,0,2
das,vm,"thank, u next",3,,2019,4,1,2020,0,2
das,ca,"thank, u next",3,,2019,4,1,2020,0,2
das,mm,"thank, u next",3,,2019,4,1,2020,0,2
das,il,"thank, u next",3,,2019,4,1,2020,0,2
das,bmb,"thank, u next",3,,2019,4,1,2020,0,2
das,bcny,"thank, u next",3,,2019,4,1,2020,0,2
mf,po,"thank, u next",3,,2019,4,1,2020,0,2
mf,hp,"thank, u next",3,,2019,4,1,2020,0,2
mf,agr,"thank, u next",3,,2019,4,1,2020,0,2
mf,tb,"thank, u next",3,,2019,4,1,2020,0,2
mf,typ,"thank, u next",3,,2019,4,1,2020,0,2
mf,vm,"thank, u next",3,,2019,4,1,2020,0,2
mf,ca,"thank, u next",3,,2019,4,1,2020,0,2
mf,mm,"thank, u next",3,,2019,4,1,2020,0,2
mf,il,"thank, u next",3,,2019,4,1,2020,0,2
mf,bmb,"thank, u next",3,,2019,4,1,2020,0,2
mf,bcny,"thank, u next",3,,2019,4,1,2020,0,2
mf,das,"thank, u next",3,,2019,4,1,2020,0,2
agr,tb,Dangerous Woman,3,,2016,4,,2017,0,1
joa,tb,Dangerous Woman,3,,2016,4,,2017,0,1
joa,agr,Dangerous Woman,3,,2016,4,,2017,0,1
joa,mm,Dangerous Woman,3,,2016,4,,2017,0,1
mm,tb,Dangerous Woman,3,,2016,4,,2017,0,1
mm,agr,Dangerous Woman,3,,2016,4,,2017,0,1
mm,joa,Dangerous Woman,3,,2016,4,,2017,0,1
tan,tb,Dangerous Woman,3,,2016,4,,2017,0,1
tan,agr,Dangerous Woman,3,,2016,4,,2017,0,1
tan,joa,Dangerous Woman,3,,2016,4,,2017,0,1
tan,mm,Dangerous Woman,3,,2016,4,,2017,0,1
il,tb,Dangerous Woman,3,,2016,4,,2017,0,1
il,agr,Dangerous Woman,3,,2016,4,,2017,0,1
il,joa,Dangerous Woman,3,,2016,4,,2017,0,1
il,mm,Dangerous Woman,3,,2016,4,,2017,0,1
il,tan,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,tb,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,agr,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,joa,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,mm,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,tan,Dangerous Woman,3,,2016,4,,2017,0,1
mrf,il,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,tb,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,agr,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,joa,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,mm,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,tan,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,il,Dangerous Woman,3,,2016,4,,2017,0,1
tpa,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
trs,tb,Dangerous Woman,3,,2016,4,,2017,0,1
trs,agr,Dangerous Woman,3,,2016,4,,2017,0,1
trs,joa,Dangerous Woman,3,,2016,4,,2017,0,1
trs,mm,Dangerous Woman,3,,2016,4,,2017,0,1
trs,tan,Dangerous Woman,3,,2016,4,,2017,0,1
trs,il,Dangerous Woman,3,,2016,4,,2017,0,1
trs,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
trs,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
rt,tb,Dangerous Woman,3,,2016,4,,2017,0,1
rt,agr,Dangerous Woman,3,,2016,4,,2017,0,1
rt,joa,Dangerous Woman,3,,2016,4,,2017,0,1
rt,mm,Dangerous Woman,3,,2016,4,,2017,0,1
rt,tan,Dangerous Woman,3,,2016,4,,2017,0,1
rt,il,Dangerous Woman,3,,2016,4,,2017,0,1
rt,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
rt,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
rt,trs,Dangerous Woman,3,,2016,4,,2017,0,1
mf,tb,Dangerous Woman,3,,2016,4,,2017,0,1
mf,agr,Dangerous Woman,3,,2016,4,,2017,0,1
mf,joa,Dangerous Woman,3,,2016,4,,2017,0,1
mf,mm,Dangerous Woman,3,,2016,4,,2017,0,1
mf,tan,Dangerous Woman,3,,2016,4,,2017,0,1
mf,il,Dangerous Woman,3,,2016,4,,2017,0,1
mf,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
mf,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
mf,trs,Dangerous Woman,3,,2016,4,,2017,0,1
ap,tb,Dangerous Woman,3,,2016,4,,2017,0,1
ap,agr,Dangerous Woman,3,,2016,4,,2017,0,1
ap,joa,Dangerous Woman,3,,2016,4,,2017,0,1
ap,mm,Dangerous Woman,3,,2016,4,,2017,0,1
ap,tan,Dangerous Woman,3,,2016,4,,2017,0,1
ap,il,Dangerous Woman,3,,2016,4,,2017,0,1
ap,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
ap,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
ap,trs,Dangerous Woman,3,,2016,4,,2017,0,1
ap,mf,Dangerous Woman,3,,2016,4,,2017,0,1
vm,tb,Dangerous Woman,3,,2016,4,,2017,0,1
vm,agr,Dangerous Woman,3,,2016,4,,2017,0,1
vm,joa,Dangerous Woman,3,,2016,4,,2017,0,1
vm,mm,Dangerous Woman,3,,2016,4,,2017,0,1
vm,tan,Dangerous Woman,3,,2016,4,,2017,0,1
vm,il,Dangerous Woman,3,,2016,4,,2017,0,1
vm,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
vm,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
vm,trs,Dangerous Woman,3,,2016,4,,2017,0,1
vm,mf,Dangerous Woman,3,,2016,4,,2017,0,1
ps,tb,Dangerous Woman,3,,2016,4,,2017,0,1
ps,agr,Dangerous Woman,3,,2016,4,,2017,0,1
ps,joa,Dangerous Woman,3,,2016,4,,2017,0,1
ps,mm,Dangerous Woman,3,,2016,4,,2017,0,1
ps,tan,Dangerous Woman,3,,2016,4,,2017,0,1
ps,il,Dangerous Woman,3,,2016,4,,2017,0,1
ps,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
ps,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
ps,trs,Dangerous Woman,3,,2016,4,,2017,0,1
ps,mf,Dangerous Woman,3,,2016,4,,2017,0,1
ps,vm,Dangerous Woman,3,,2016,4,,2017,0,1
bld,tb,Dangerous Woman,3,,2016,4,,2017,0,1
bld,agr,Dangerous Woman,3,,2016,4,,2017,0,1
bld,joa,Dangerous Woman,3,,2016,4,,2017,0,1
bld,mm,Dangerous Woman,3,,2016,4,,2017,0,1
bld,tan,Dangerous Woman,3,,2016,4,,2017,0,1
bld,il,Dangerous Woman,3,,2016,4,,2017,0,1
bld,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
bld,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
bld,trs,Dangerous Woman,3,,2016,4,,2017,0,1
bld,mf,Dangerous Woman,3,,2016,4,,2017,0,1
bld,vm,Dangerous Woman,3,,2016,4,,2017,0,1
bld,ps,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,tb,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,agr,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,joa,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,mm,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,tan,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,il,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,trs,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,mf,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,vm,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,ps,Dangerous Woman,3,,2016,4,,2017,0,1
ryv,bld,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,tb,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,agr,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,joa,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,mm,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,tan,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,il,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,trs,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,mf,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,vm,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,ps,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,bld,Dangerous Woman,3,,2016,4,,2017,0,1
lhu,ryv,Dangerous Woman,3,,2016,4,,2017,0,1
nau,tb,Dangerous Woman,3,,2016,4,,2017,0,1
nau,agr,Dangerous Woman,3,,2016,4,,2017,0,1
nau,joa,Dangerous Woman,3,,2016,4,,2017,0,1
nau,mm,Dangerous Woman,3,,2016,4,,2017,0,1
nau,tan,Dangerous Woman,3,,2016,4,,2017,0,1
nau,il,Dangerous Woman,3,,2016,4,,2017,0,1
nau,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
nau,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
nau,trs,Dangerous Woman,3,,2016,4,,2017,0,1
nau,mf,Dangerous Woman,3,,2016,4,,2017,0,1
nau,vm,Dangerous Woman,3,,2016,4,,2017,0,1
nau,ps,Dangerous Woman,3,,2016,4,,2017,0,1
nau,bld,Dangerous Woman,3,,2016,4,,2017,0,1
nau,ryv,Dangerous Woman,3,,2016,4,,2017,0,1
nau,lhu,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,tb,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,agr,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,joa,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,mm,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,tan,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,il,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,trs,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,mf,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,vm,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,ps,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,bld,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,ryv,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,lhu,Dangerous Woman,3,,2016,4,,2017,0,1
jrb,nau,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,tb,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,agr,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,joa,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,mm,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,tan,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,il,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,mrf,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,tpa,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,trs,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,mf,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,vm,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,ps,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,bld,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,ryv,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,lhu,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,nau,Dangerous Woman,3,,2016,4,,2017,0,1
jlr,jrb,Dangerous Woman,3,,2016,4,,2017,0,1
tb,arg,My Everything (Deluxe),3,,2014,4,,2015,0,1
tb,trs,My Everything (Deluxe),3,,2014,4,,2015,0,1
trs,tb,My Everything (Deluxe),3,,2014,4,,2015,0,1
trs,arg,My Everything (Deluxe),3,,2014,4,,2015,0,1
sh,trs,My Everything (Deluxe),3,,2014,4,,2015,0,1
sh,tb,My Everything (Deluxe),3,,2014,4,,2015,0,1
sh,arg,My Everything (Deluxe),3,,2014,4,,2015,0,1
mm,trs,My Everything (Deluxe),3,,2014,4,,2015,0,1
mm,tb,My Everything (Deluxe),3,,2014,4,,2015,0,1
mm,arg,My Everything (Deluxe),3,,2014,4,,2015,0,1
mm,sh,My Everything (Deluxe),3,,2014,4,,2015,0,1
il,trs,My Everything (Deluxe),3,,2014,4,,2015,0,1
il,tb,My Everything (Deluxe),3,,2014,4,,2015,0,1
il,arg,My Everything (Deluxe),3,,2014,4,,2015,0,1
